items_edmPreview,items_title,items_dcCreator,items_dataProvider,items_country,items_type,items_edmTimespanLabelLangAware_def,items_id
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F5001-6000%2F5744%2Fmedia%2F5756%2F1050_doucet_Mf347_08-164_Gauguin-15%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,[Titre pour Le Sourire : Cheval et oiseaux],"Gauguin, Paul (1848-1903) http://data.europeana.eu/agent/base/60680",Bibliothèque de l'INHA,france,IMAGE,1899,/9200495/yoolib_inha_5744
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F4001-5000%2F4798%2Fmedia%2F4810%2F0665_doucet_OA643_001%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,Publication de la paix à la place Louis XV Publication de la paix à la place Louis XV : Vue prise du fer à cheval du côté de la rivière,"Dugourc, Jean-Demosthène (1749-1825)",Bibliothèque de l'INHA,france,IMAGE,1783,/9200495/yoolib_inha_4798
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F2001-3000%2F2815%2Fmedia%2F2830%2F0879_bensba_ph_07288_2%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,"Hôtel du Cheval blanc, Rue Mazet Hôtel du Cheval blanc, Rue Mazet : [VIe arrt]","Atget, Eugène (1857-1927) http://data.europeana.eu/agent/base/50886",Bibliothèque de l'INHA,france,IMAGE,1900,/9200495/yoolib_inha_2815
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F2001-3000%2F2814%2Fmedia%2F2829%2F0879_bensba_ph_07287_2%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,"Auberge du Cheval blanc, Rue Mazet Auberge du Cheval blanc, Rue Mazet : [VIe arrt]","Atget, Eugène (1857-1927) http://data.europeana.eu/agent/base/50886",Bibliothèque de l'INHA,france,IMAGE,1900,/9200495/yoolib_inha_2814
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F19001-20000%2F19590%2Fmedia%2F21190%2F1003_doucet_cv03814_19170912_001%2FWID800%2FHEI900.jpg&size=LARGE&type=TEXT,"Deepdene, Dorking, Surrey […] The contents of the mansion […] : [vente du 12 septembre 1917] The property of the honourable ord Francis Pelham Clinton Hope ; The Deepdene, Dorking, Surrey […] The contents of the mansion embracing the costly appointments of 40 bed rooms, billiard room, statue gallery, nine reception rooms, halls and numerous offices, Greek and Roman statuary and other marbles, fine bronzes, Empire furniture including bed rooms suites, wardrobes, cheval glasses, bookcases, cabinets, escritoires, tables, and many other items in Mahogany, a Chippendale card table, Mahogany chests of drawers, dressing tables, cupboards and chairs, well-made bedding, iron and other bedsteads, beautiful curtains & bed quilts, carpet and rugs, full-sized billiard table, by Burroughes & Watts, two grand pianos, by Erard, decorative China and porcelain, 2,000 volumes of books, pictures and prints, electro-plate, candlesticks, cutlery, coppers, a few outside effects, garden seats, and miscellanea which Humbert & Flint are instructed to sell by auction, on the premises, on Wednesday, September 12th, 1917, and the two following days, and on Monday, September 17th, 1917, and the two following days, at 11 o'clock precisely each day",Humbert and Flint,Bibliothèque de l'INHA,france,TEXT,19,/9200495/yoolib_inha_19643
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F19001-20000%2F19273%2Fmedia%2F20850%2F1072_doucet_oc126%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,"Napoléon le Grand Napoléon le Grand [portrait équestre en uniforme de général] à la plume par Auvrest, rue des Boucheries St Germain n°31",Auvrest. Illustrateur,Bibliothèque de l'INHA,france,IMAGE,17,/9200495/yoolib_inha_19326
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F15001-16000%2F15064%2Fmedia%2F16026%2F1070_doucet_mf347_08-011_gatier-7%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,La Messe Noire,"Gatier, Pierre (1878-1944)",Bibliothèque de l'INHA,france,IMAGE,19,/9200495/yoolib_inha_15117
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F14001-15000%2F14827%2Fmedia%2F15781%2F1001_doucet_cv02174_17890316_01%2FWID800%2FHEI900.jpg&size=LARGE&type=TEXT,"Notice de différents objets de curiosité, tels que riches pendules, belles paires de girandoles à figures [...] : [vente du 16 mars 1789] Notice de différens objets de curiosité, tels que riches pendules, belles paires de girandoles à figures, lustre en bronze, vases de marbre & de porcelaine, clavecin de Joannes Couchette, lunette achromatique par Dollond, microscope, figures & bustes en plâtre, estampes encadrées, anglaises et françaises, par les plus habiles graveurs modernes, la plupart premières épreuves avant la lettre, le tout provenant du cabinet de feu M. Le Vavasseur, ancien directeur-général de l’entreprise des fourrages militaires, dont la vente se fera en sa maison, rue Bergère, n. 12","Commandeur, Jacques-Philibert (1752-?) Fournier Regnault-Delalande, François Léandre (1762-1824) http://data.europeana.eu/agent/base/91362",Bibliothèque de l'INHA,france,TEXT,17,/9200495/yoolib_inha_14880
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F14001-15000%2F14620%2Fmedia%2F15391%2F1068_doucet_4est318_006%2FWID800%2FHEI900.jpg&size=LARGE&type=TEXT,"Douze Cahiers d'animaux dessinés par Bouchardon, Desmoulins, Huet et Oudry Douze Cahiers d'animaux dessinés par Bouchardon, Desmoulins, Huet et Oudry [ : recueil factice]","Bouchardon, Edme (1698-1762). Illustrateur Oudry, Jean-Baptiste (1686-1755). Illustrateur Huet, Jean-Baptiste (1745-1811). Illustrateur Desmoulins. Illustrateur Leveillé, J. Augustin Roubillac. Graveur Bonnet, Louis-Marin (1736-1793). Imprimeur http://data.europeana.eu/agent/base/1871 http://data.europeana.eu/agent/base/162409",Bibliothèque de l'INHA,france,TEXT,17,/9200495/yoolib_inha_14673
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F12001-13000%2F12638%2Fmedia%2F12561%2F1067_doucet_mf347_02-367_besnard-71%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,Cheval arabe : Tête de cheval,"Besnard, Albert (1849-1934) http://data.europeana.eu/agent/base/151014",Bibliothèque de l'INHA,france,IMAGE,1893,/9200495/yoolib_inha_12691
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F11001-12000%2F11563%2Fmedia%2F11655%2F0621_doucet_Mf347_05-097_Cottet-4%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,Le vieux cheval sur la lande,"Cottet, Charles (1863-1925) http://data.europeana.eu/agent/base/76871",Bibliothèque de l'INHA,france,IMAGE,1903,/9200495/yoolib_inha_11616
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Ftools.yoolib.net%2Fi%2Fs4%2Finha%2Ffiles%2F1-1000%2F103%2Fmedia%2F106%2F0976_bensba_est004119_2%2FWID800%2FHEI900.jpg&size=LARGE&type=IMAGE,Cour du Cheval blanc,"Manesson-Mallet, Allain (1630-1706)",Bibliothèque de l'INHA,france,IMAGE,1702,/9200495/yoolib_inha_103
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FJ%2F61J%2F61J57%2FFRAD033_61J57_0001_P.jpg&size=LARGE&type=IMAGE,Pièces militaires signées par des généraux morts aux Antilles,,Archives départementales de la Gironde,france,IMAGE,1793,/2023401/ead_html_id_FRAD033_IR_61J_c_FRAD033_IR_61J_de_982
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi3445_0001_P.jpg&size=LARGE&type=IMAGE,"Personnages, attelage à cheval dans la Grand'RueHenry Guillier, Libourne",,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_3213
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi3433_0001_P.jpg&size=LARGE&type=IMAGE,"L'hôtel du Cheval BlancPhoto Médeville, Podensac",,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_3201
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi3268_0001_P.jpg&size=LARGE&type=IMAGE,Eglise Saint-Martin (XIIe siècle,,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_3102
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi2017_0001_P.jpg&size=LARGE&type=IMAGE,Corrida de Muerte en Plaza de Bordeaux. Une bonne paire de Banderilles à cheval de Canero,,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_2151
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi1444_0001_P.jpg&size=LARGE&type=IMAGE,Le Grand-Théâtre,,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_1521
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi1429_0001_P.jpg&size=LARGE&type=IMAGE,Le Grand-Théâtre,,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_1506
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi1241_0001_P.jpg&size=LARGE&type=IMAGE,"Perspective du PontCollections Neurdein Frères, Photographes, Editeurs, Imprimeurs, Paris 7ème, Marque N.D.PHOT",,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_1433
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi1231_0001_P.jpg&size=LARGE&type=IMAGE,"Le Pont et la flèche Saint-MichelCharles Chambon, Bordeaux",,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_1423
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi961_0001_P.jpg&size=LARGE&type=IMAGE,Allées de TournyJHB éditeur Bordeaux,,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_1149
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgael.gironde.fr%2Fimg-server%2F__thumbs__%2Fvignette%2FFRAD033%2FFi%2F4Fi%2FFRAD033_4Fi1494_0001_P.jpg&size=LARGE&type=IMAGE,Porte de la Grosse Cloche,,Archives départementales de la Gironde,france,IMAGE,1901,/2023401/ead_html_id_FRAD033_IR_4Fi_commune_c_FRAD033_IR_4Fi_commune_de_1083
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fvillegiature.gironde.fr%3Fid%3D074_cote_d_argent%2526pattern%3Dcms_viewer_v2.xml%2526img_num%3D1&size=LARGE&type=IMAGE,La Côte d'Argent The silver coast,Archives départementales de la Gironde,Archives départementales de la Gironde,france,IMAGE,1905,/2023403/074_cote_d_argent
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=https%3A%2F%2Ffinds.org.uk%2Fimages%2Fthumbnails%2F398873.jpg&size=LARGE&type=IMAGE,MEDIEVAL COIN WEIGHT,,The Portable Antiquities Scheme,united kingdom,IMAGE,1350,/2048087/ProvidedCHO_British_Museum_and_The_Portable_Antiquities_Scheme_YORYM_329E57
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=https%3A%2F%2Ffinds.org.uk%2Fimages%2Fthumbnails%2F186204.jpg&size=LARGE&type=IMAGE,MEDIEVAL COIN WEIGHT,,The Portable Antiquities Scheme,united kingdom,IMAGE,1350,/2048087/ProvidedCHO_British_Museum_and_The_Portable_Antiquities_Scheme_SWYOR_FD78F0
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=https%3A%2F%2Ffinds.org.uk%2Fimages%2Fthumbnails%2F160604.jpg&size=LARGE&type=IMAGE,MEDIEVAL COIN WEIGHT,,The Portable Antiquities Scheme,united kingdom,IMAGE,1364,/2048087/ProvidedCHO_British_Museum_and_The_Portable_Antiquities_Scheme_DENO_FAA5D1
,Il etait une fois... un cheval de bois,"Senia, Jean-Marie",Internet Culturale,italy,SOUND,1994,/2059218/data_sounds_IT_DDS0000007862000800
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Femuseumplus.lsh.se%2FeMuseumPlus%3Fservice%3DImageAsset%26module%3Dcollection%26objectId%3D24786%26resolution%3DsuperImageResolution&size=LARGE&type=IMAGE,"Napoleon Bonaparte, som Förste konsul, kejsare av Frankrike, 1769-1821.
Oljemålning på duk.","Francois Pascal Simon Gérard (Tillverkare, av original, )",Skoklosters slott,sweden,IMAGE,1803,/2064105/Museu_ProvidedCHO_Skoklosters_slott_24786
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Femuseumplus.lsh.se%2FeMuseumPlus%3Fservice%3DImageAsset%26module%3Dcollection%26objectId%3D69154%26resolution%3DhighImageResolution&size=LARGE&type=IMAGE,"Brev från Gustav IV Adolf till fröken Regina A. Naef i Grandson 1836, skrivet på ett dubbelvikt arkpapper.",,Livrustkammaren,sweden,IMAGE,1836,/2064105/Museu_ProvidedCHO_Livrustkammaren_69154
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Femuseumplus.lsh.se%2FeMuseumPlus%3Fservice%3DImageAsset%26module%3Dcollection%26objectId%3D109986%26resolution%3DhighImageResolution&size=LARGE&type=IMAGE,Fick136,,Livrustkammaren,sweden,IMAGE,1660,/2064105/Museu_ProvidedCHO_Livrustkammaren_109986
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fmedia.iwm.org.uk%2Fiwm%2FmediaLib%2F%2Fplaceholder_mid.png&size=LARGE&type=VIDEO,ANNALES DE LA GUERRE 90 [Main] the WAR ANNALS 90 [alternative],,Imperial War Museums,united kingdom,VIDEO,1918,/08622/IWM_508_90
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fuurl.kbr.be%2F1002132%2Fthumbs%2Fs&size=LARGE&type=TEXT,Instruction à cheval,,Royal Library of Belgium,belgium,TEXT,1917,/9200312/BibliographicResource_3000093743350
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fsgdap.girona.cat%2Fsdam%2Fimatges%2F009095.jpg&size=LARGE&type=IMAGE,"Els Curtmetratges Fantàstics de Gerald Frydman, 1993.",Autor desconegut,Ajuntament de Girona,spain,IMAGE,1993,/2048008/Athena_Plus_ProvidedCHO_Ajuntament_de_Girona_009095_1
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.doiserbia.nb.rs%2Fimages%2Fdoi%2F05849888_0.jpg&size=LARGE&type=TEXT,Razvoj heraldike u srednjovekovnoj Srbiji,Ivanišević Vujadin M.,National Library of Serbia,serbia,TEXT,2004,/92040/BibliographicResource_3000094577255
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Frevistas.ucm.es%2Fpublic%2Fjournals%2F7%2FhomepageImage_es_ES.gif&size=LARGE&type=TEXT,Las líneas férreas desmanteladas en Andalucía: diagnóstico para su uso como itinerarios no motorizados,"Garcia Martín, Miguel",Complutense University Library of Madrid,spain,TEXT,2014,/9200102/BibliographicResource_3000134083141
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fadore.ugent.be%2FOpenURL%2Fresolve%3Fsvc_id%3Dmedium%26url_ver%3DZ39.88-2004%26rft_id%3Darchive.ugent.be%3A416D9A4C-9FD5-11DF-97B3-E45DC2C209CF%3A1&size=LARGE&type=IMAGE,Monument équestre le Cheval Bayard Het Ros Bayard,,Ghent University Library,belgium,IMAGE,1913,/9200229/BibliographicResource_3000135632314
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ206112701%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"... le Droit Privé, Public & Feodal; les Principes du Droit Naturel & Politique; les Interets des Princes, les règles d'un bon Gouvernement; les Maximes de Cour, & celles qui concernent la plupart des états de la vie; la connoissance des differentes espèces de Chevaux, leurs qualités, la manière de les traiter, de les exercer, les Tournois, les Joutes, les Carousls, le Manege ou l'Art de monter à cheval","Chevigny ... <<de>> Limiers, Henri P. <<de>> http://d-nb.info/gnd/120303132 Massuet, Pierre http://d-nb.info/gnd/117557188",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1752,/9200332/BibliographicResource_3000149247258
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ203674108%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"Comparaison entre la tete d'un des chevaux de Venise, qui etoient sur l'Arc triomphale des Thuilleries, et qu'on dit etre de Lysippe, et la tete du cheval d'Elgin du Parthenon","Haydon, Benjamin Robert http://data.europeana.eu/agent/base/147846",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1818,/9200332/BibliographicResource_3000149228312
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ19706490X%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"Le Grand Mareschal, Ou Il Est Traité De La Parfaite Connoissance Des Chevaux, Avec L'Anatomie Du Ruyni. Representée par Soixante-quatre Figures en Taill-douce ... : La Vraye Cognoissance Du Cheval Ses Maladies Et Remedes","Jourdin, Jean Ruini, Carlo",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1667,/9200332/BibliographicResource_3000123610889
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ197057402%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"La charge du mareschal des logis tant general que particulier, hoit de toute une armee de Cavallerie et Infanterie en General, que une Brigade et Regiment de Pred et a cheval","Solemne, David de",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1632,/9200332/BibliographicResource_3000123610308
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ197060401%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"Description Du Manége Moderne : Dans Sa Perfection expliqué par des Leçons necessaires, et representé par des Figures exactes, depuis l'Assiette de l'Homme à Cheval ...","Eisenberg, Friedrich Wilhelm <<von>> http://d-nb.info/gnd/121407012 Picart, Bernard http://d-nb.info/gnd/123379636 http://data.europeana.eu/agent/base/157562",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1727,/9200332/BibliographicResource_3000123610014
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ178188607%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,La Conoissance des Perfections et des Defauts du Cheval,"Preville, A ..... G ..... de",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1717,/9200332/BibliographicResource_3000123589893
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ175803704%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"Le cheval de Crequi, comedie en deux actes et en trois parties","Comberousse, Alexis de Guillemin, Leon de",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1839,/9200332/BibliographicResource_3000123583634
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ178399606%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"Ecole De Cavalerie, Contenant La Connoissance, L'Instruction, Et La Conservation Du Cheval","La Guérinière, François Robichon <<de>> http://d-nb.info/gnd/115495800",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1751,/9200332/BibliographicResource_3000095439574
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ167972207%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,"Correspondance, Melanges Litteraires, Ouvres Diverses","Courier, Paul-Louis",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1830,/9200332/BibliographicResource_3000095409927
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ178267106%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,[Parallele des proportions du cheval de Marc-Aurele & de celles du beau naturel ; Recapitulation des Ecrits precedens ... Discussion un peu pedantesque,"Falconet, Etienne http://d-nb.info/gnd/118685872",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1781,/9200332/BibliographicResource_3000095407988
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ183041400%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,Traite des maladies des yeux observees sur les principaux animaux domestiques principalement le cheval etc.,"Leblanc, Urbain",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1824,/9200332/BibliographicResource_3000095404492
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ180125608%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,[Du Tapir ou Maipouri ; De l'Elephant ; Du Cheval ...],"Buffon, Georges Louis Le Clerc <<de>> http://d-nb.info/gnd/118517252 Daubenton, Louis Jean Marie http://d-nb.info/gnd/100102042",Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1782,/9200332/BibliographicResource_3000095347956
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fdigital.onb.ac.at%2Fcds%2FABO_%252BZ158287804%2Fthumbnail%2Fthumbnail.jpg%3Fw%3D600%26q%3D80&size=LARGE&type=TEXT,Ecole Du Cavalier. - Du Peloton Et De L'Escadron. - A Cheval,Carolus X. rex Franciae,Österreichische Nationalbibliothek - Austrian National Library,austria,TEXT,1830,/9200332/BibliographicResource_3000095324568
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fm%2Ffmd481763&size=LARGE&type=IMAGE,Benekebrunnen — Hippokampus,"http://partage.vocnet.org/part-kue20440091 Jobst, Heinrich",Bildarchiv Foto Marburg,germany,IMAGE,1910,/2026116/Partage_Plus_ProvidedCHO_Bildarchiv_Foto_Marburg_t2_20415726_fmd481763
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fm%2Ffmd481020&size=LARGE&type=IMAGE,Denkmal für den Dichter Gottfried Schwab (gest. 1903) — Grasendes Pferd (Äußeres - Gesamtansicht),"http://partage.vocnet.org/part-kue00430128 Habich, Ludwig",Bildarchiv Foto Marburg,germany,IMAGE,1905,/2026116/Partage_Plus_ProvidedCHO_Bildarchiv_Foto_Marburg_t2_20065672_fmd481020
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fm%2Ffmd481761&size=LARGE&type=IMAGE,Benekebrunnen,"http://partage.vocnet.org/part-kue20440091 Jobst, Heinrich",Bildarchiv Foto Marburg,germany,IMAGE,1910,/2026116/Partage_Plus_ProvidedCHO_Bildarchiv_Foto_Marburg_obj_21002940_fmd481761
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fm%2Ffmd481760&size=LARGE&type=IMAGE,Benekebrunnen,"http://partage.vocnet.org/part-kue20440091 Jobst, Heinrich",Bildarchiv Foto Marburg,germany,IMAGE,1910,/2026116/Partage_Plus_ProvidedCHO_Bildarchiv_Foto_Marburg_obj_21002940_fmd481760
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fsammlungenonline.albertina.at%2Fcc%2Fimageproxy.ashx%3Fserver%3Dlocalhost%26port%3D15001%26filename%3Dimages%2FDG2004_2602.jpg%26width%3D500&size=LARGE&type=IMAGE,VILLE DE MONS; FETES OFFERTES PAR LES CHASSEURS A CHEVAL,Edouard Duyck,Albertina,austria,IMAGE,1896,/15508/DG2004_2602
